Bus,Lat,Lon
5,41.72746756,-87.55279541
5,41.77171576,-87.57639349
5,41.7700234,-87.57636666
5,41.76812694,-87.57632911
5,41.76633845,-87.5762701
5,41.7645019,-87.57620573
5,41.76276133,-87.57617891
5,41.76090867,-87.57614136
5,41.77073556,-87.61205614
5,41.77305202,-87.61170208
5,41.77131968,-87.6118201
5,41.75898392,-87.55552053
5,41.75727121,-87.55367517
5,41.75549843,-87.55177617
5,41.75234892,-87.54826248
5,41.75028385,-87.54798889
5,41.74845884,-87.54794598
5,41.74670583,-87.54790306
5,41.74486071,-87.54786015
5,41.75361355,-87.54973769
5,41.72585811,-87.58491218
5,41.72408446,-87.58496583
5,41.72271515,-87.58499801
5,41.72415252,-87.59485245
5,41.7223468,-87.5923419
5,41.72240285,-87.58798063
5,41.77337608,-87.57912934
5,41.77326406,-87.58888185
5,41.77329606,-87.5851965
5,41.77310803,-87.60594606
5,41.77334407,-87.58150578
5,41.77323605,-87.59173036
5,41.77314404,-87.60343015
5,41.77332007,-87.58398414
5,41.77316404,-87.60100007
5,41.77316404,-87.59980917
5,41.77316004,-87.60221779
5,41.77341208,-87.57671535
5,41.77322005,-87.59303927
5,41.77320805,-87.59445012
5,41.77305602,-87.60837078
5,41.77318404,-87.59724498
5,41.77301201,-87.61076868
5,41.77328806,-87.58643031
5,41.77317604,-87.59847879
5,41.77320005,-87.5959897
5,41.76910318,-87.62530088
5,41.76936724,-87.61377275
5,41.76927922,-87.61706114
5,41.76921121,-87.62034416
5,41.76929923,-87.61548936
5,41.7691792,-87.62191057
5,41.76924321,-87.61869729
5,41.76910318,-87.6246196
5,41.76915119,-87.62350917
5,41.75886788,-87.5738132
5,41.75978024,-87.55868554
5,41.7589199,-87.56897986
5,41.75902394,-87.56029487
5,41.75898793,-87.56282687
5,41.75889189,-87.57137775
5,41.75895591,-87.56525159
5,41.76049251,-87.5572747
5,41.75894391,-87.56654978
5,41.74471662,-87.54897058
5,41.74469261,-87.55143285
5,41.72610634,-87.57770777
5,41.72617039,-87.5728476
5,41.72632654,-87.56066501
5,41.72608231,-87.58020759
5,41.72579005,-87.60079086
5,41.72605429,-87.58250356
5,41.72581407,-87.59956241
5,41.7262905,-87.5631541
5,41.7258461,-87.59720206
5,41.72614637,-87.57526159
5,41.72637858,-87.55657196
5,41.72636257,-87.55793452
5,41.72624246,-87.56685019
5,41.72619842,-87.5704658
5,41.72601025,-87.5847888
5,41.72587813,-87.59519577
5,41.72627049,-87.56556809
5,41.72229074,-87.6248771
5,41.72236681,-87.59047508
5,41.72201447,-87.61154115
5,41.72195441,-87.61636913
5,41.72192238,-87.61875629
5,41.72199445,-87.61386931
5,41.72209455,-87.60678828
5,41.72192639,-87.62101471
5,41.72205851,-87.60911644
5,41.72228914,-87.59455311
5,41.74348784,-87.55177081
5,41.74120634,-87.5515455
5,41.73938508,-87.55151868
5,41.73748771,-87.55148649
5,41.73568636,-87.55143821
5,41.73384093,-87.5513792
5,41.73199944,-87.55133629
5,41.73019794,-87.5513041
5,41.72836035,-87.55126119
5,41.72556184,-87.60468006
5,41.72211857,-87.60466397
5,41.72429266,-87.60463715
5,41.74419229,-87.55224824
5,41.72649069,-87.55388439
5,41.72800804,-87.55261838
5,41.77149972,-87.57647932
5,41.76969132,-87.57645249
5,41.76789488,-87.57640421
5,41.76630244,-87.57637203
5,41.76426582,-87.57630229
5,41.7624052,-87.57626474
5,41.76058855,-87.57622182
5,41.77050751,-87.61220634
5,41.77285198,-87.61178255
5,41.77099161,-87.61172891
5,41.75859577,-87.55523086
5,41.75686304,-87.55336404
5,41.75497419,-87.55134702
5,41.75208079,-87.54826248
5,41.75002771,-87.54806936
5,41.7482067,-87.54804254
5,41.74638964,-87.54798889
5,41.74488873,-87.54795134
5,41.75326538,-87.54947484
5,41.72583809,-87.58543789
5,41.72435271,-87.58538961
5,41.72261105,-87.58523405
5,41.72399237,-87.59476662
9,41.70976936,-87.65743375
9,41.84749828,-87.66581511
9,41.84331425,-87.6657325
9,41.72217463,-87.62389541
9,41.72134582,-87.65883923
9,41.72169416,-87.63321877
9,41.72155002,-87.64293909
9,41.7213338,-87.66008377
9,41.72136984,-87.65760541
9,41.72149797,-87.64787972
9,41.72164611,-87.6358366
9,41.72153,-87.64544427
9,41.72171818,-87.63118029
9,41.72142589,-87.65277743
9,41.72139787,-87.65517533
9,41.72159006,-87.64056265
9,41.72145392,-87.65109837
9,41.72147394,-87.64990211
9,41.72161808,-87.63819695
9,41.7217342,-87.62918472
9,41.71907153,-87.66211152
9,41.71731772,-87.66124249
9,41.71583615,-87.6605022
9,41.86308029,-87.66617346
9,41.86171875,-87.66616488
9,41.85764592,-87.66605759
9,41.85591347,-87.66600609
9,41.83435383,-87.66555548
9,41.8302145,-87.66545677
9,41.82706307,-87.66535699
9,41.81830026,-87.66506195
9,41.81576954,-87.66499758
9,41.81205923,-87.66490102
9,41.81034394,-87.66487956
9,41.80900047,-87.66485274
9,41.80706839,-87.6648345
9,41.80488989,-87.66476691
9,41.80166498,-87.66465458
9,41.79937539,-87.66459525
9,41.79767976,-87.6645416
9,41.79024484,-87.66435385
9,41.78705,-87.66427833
9,41.78293305,-87.66415536
9,41.77576045,-87.66397834
9,41.77392817,-87.66393542
9,41.76868308,-87.66376913
9,41.76663053,-87.66369939
9,41.7648244,-87.6636554
9,41.76116876,-87.66355455
9,41.75936808,-87.66351163
9,41.75569452,-87.66342044
9,41.75382565,-87.66337752
9,41.75063761,-87.6633513
9,41.74843083,-87.66325951
9,41.74694597,-87.66321659
9,41.74473263,-87.66317368
9,41.74297551,-87.6631093
9,41.73963325,-87.6630342
9,41.73563833,-87.66294301
9,41.73193539,-87.66282499
9,41.72862298,-87.66274881
9,41.7247651,-87.6626426
9,41.72291534,-87.66257823
9,41.72147795,-87.66252995
9,41.72055543,-87.66284323
9,41.87911144,-87.66658545
9,41.94738609,-87.66874194
9,41.83767916,-87.66564131
9,41.91782654,-87.66777098
9,41.89985745,-87.66726673
9,41.93955117,-87.66857994
9,41.90716786,-87.66747057
9,41.88745059,-87.66690195
9,41.85262505,-87.66592884
9,41.8962758,-87.66717017
9,41.91602627,-87.66767979
9,41.93277764,-87.66825914
9,41.89324501,-87.66705751
9,41.92537437,-87.66800165
9,41.79417237,-87.66443968
9,41.95055394,-87.66884923
9,41.89130827,-87.66701996
9,41.87411063,-87.6664567
9,41.9540727,-87.6689297
9,41.88523411,-87.66678393
9,41.88167561,-87.66667664
9,41.77263848,-87.663894
9,41.90374233,-87.66736865
9,41.9111002,-87.66756177
9,41.82342137,-87.66524971
9,41.87208543,-87.66638696
9,41.86667659,-87.66624749
9,41.94325648,-87.66871512
9,41.86956882,-87.66632259
9,41.87655916,-87.66651034
9,41.92147883,-87.66848445
9,41.93593823,-87.66839325
9,41.92871093,-87.6681304
9,41.83908598,-87.66542137
9,41.7787448,-87.66404808
9,41.71126308,-87.65819013
9,41.70731044,-87.65621603
9,41.713815,-87.65947833
9,41.95639849,-87.6634419
9,41.95464718,-87.66236901
9,41.95423707,-87.66759932
9,41.95428574,-87.66439247
9,41.91113214,-87.63186157
9,41.91127985,-87.6312393
9,41.91097645,-87.64110982
9,41.91088862,-87.64926374
9,41.91067704,-87.66179502
9,41.91083672,-87.65085697
9,41.9111002,-87.63302565
9,41.91098044,-87.64384568
9,41.91102834,-87.63681293
9,41.91092056,-87.64596462
9,41.91099241,-87.63882995
9,41.91080079,-87.65322268
9,41.91070167,-87.660225
9,41.9110523,-87.63490856
9,41.70508372,-87.65668809
9,41.70986547,-87.65758395
9,41.84761816,-87.666049
9,41.8431464,-87.66596317
9,41.72217463,-87.62389541
9,41.72137384,-87.66277671
9,41.72115363,-87.65927374
9,41.72148195,-87.63414145
9,41.72136984,-87.64280498
9,41.72117765,-87.65757859
9,41.72129777,-87.64814258
9,41.72145392,-87.63611555
9,41.7213298,-87.64573932
9,41.72149156,-87.6312232
9,41.72124171,-87.65307784
9,41.72119767,-87.65549183
9,41.72139386,-87.64093816
9,41.72126574,-87.65095353
9,41.72141789,-87.63850808
9,41.72151638,-87.62880063
9,41.72114161,-87.66080797
9,41.71899145,-87.66218662
9,41.7173057,-87.66133904
9,41.71600032,-87.66067386
9,41.86337833,-87.66640198
9,41.86166761,-87.66633117
9,41.85802389,-87.66626894
9,41.8343858,-87.66573787
9,41.83062061,-87.6656574
9,41.82659537,-87.66558766
9,41.81837143,-87.66531515
9,41.81598544,-87.66527653
9,41.81194293,-87.66516508
9,41.81055186,-87.66513705
9,41.80835271,-87.66508341
9,41.80651333,-87.66502125
9,41.80515781,-87.66500294
9,41.80145488,-87.66490102
9,41.79961134,-87.66484201
9,41.79744461,-87.6647948
9,41.79055681,-87.66463494
9,41.78691304,-87.66451478
9,41.78283,-87.6644275
9,41.77907283,-87.66435063
9,41.77600929,-87.6642766
9,41.77429543,-87.66422188
9,41.76865507,-87.66401589
9,41.7668866,-87.66397297
9,41.76466509,-87.66386452
9,41.76137284,-87.66379058
9,41.75922002,-87.66374767
9,41.75593463,-87.66368866
9,41.75411379,-87.66362429
9,41.75013539,-87.66354208
9,41.74861893,-87.66351163
9,41.74676987,-87.66346872
9,41.74505923,-87.66343224
9,41.7432677,-87.66337752
9,41.73952518,-87.66327024
9,41.735471,-87.66318655
9,41.73226366,-87.66308248
9,41.72854852,-87.66294837
9,41.72496128,-87.66285181
9,41.72311153,-87.6628089
9,41.72139386,-87.6627928
9,41.72055543,-87.66284323
9,41.87910346,-87.66684937
9,41.94674772,-87.66895652
9,41.83790378,-87.6658355
9,41.89955399,-87.66751349
9,41.94009226,-87.66872799
9,41.90688839,-87.66769588
9,41.85267859,-87.66612518
9,41.89585253,-87.6674062
9,41.91634162,-87.66792655
9,41.85526859,-87.66618526
9,41.93226283,-87.66847909
9,41.90357624,-87.66761649
9,41.91911584,-87.6683557
9,41.8934327,-87.66732037
9,41.92530891,-87.66827738
9,41.88698733,-87.66714871
9,41.79349247,-87.66469717
9,41.95077167,-87.66904667
9,41.89115653,-87.66725063
9,41.87406829,-87.66671634
9,41.95408866,-87.669155
9,41.87747703,-87.66680646
9,41.88510232,-87.66705751
9,41.88130018,-87.66692877
9,41.77202194,-87.6641249
9,41.91075289,-87.66780853
9,41.82268599,-87.66549896
9,41.87133445,-87.66663373
9,41.86704811,-87.66652644
9,41.94344401,-87.66880631
9,41.86896961,-87.66658545
9,41.92134711,-87.66870975
9,41.93589433,-87.66862929
9,41.92893044,-87.66836643
9,41.83926583,-87.6654911
9,41.71144729,-87.65837252
9,41.70690195,-87.65610337
9,41.714125,-87.65981167
9,41.95639849,-87.6634419
9,41.95435196,-87.66731501
9,41.9543759,-87.66468644
9,41.91072414,-87.66620672
9,41.91119601,-87.6318562
9,41.91127985,-87.6312393
9,41.91117206,-87.64075577
9,41.9109996,-87.64845586
9,41.91077604,-87.66241193
9,41.91095569,-87.65097284
9,41.9110483,-87.64383495
9,41.91103074,-87.64559448
9,41.9112,-87.63841152
9,41.91087904,-87.6539619
9,41.91081596,-87.66052258
9,41.91123194,-87.63456094
9,41.70508372,-87.65668809
146,41.96020414,-87.64671028
146,41.96644667,-87.64882386
146,41.9781363,-87.65908599
146,41.97636565,-87.65961707
146,41.97645737,-87.65256286
146,41.97641749,-87.65540063
146,41.9488304,-87.64352918
146,41.9423587,-87.63992965
146,41.94780502,-87.64292836
146,41.94680756,-87.642349
146,41.9522934,-87.64497757
146,41.94509,-87.64126333
146,41.94352382,-87.64056265
146,41.94617317,-87.64197886
146,41.95304343,-87.64496148
146,41.95044223,-87.64449477
146,41.97160377,-87.65037954
146,41.97329878,-87.6509428
146,41.95585595,-87.64552474
146,41.95856463,-87.64644206
146,41.95788647,-87.64629722
146,41.97009218,-87.64985919
146,41.95487856,-87.64523506
146,41.9690512,-87.64957488
146,41.96736804,-87.64909208
146,41.97242935,-87.65066385
146,41.96154843,-87.64679611
146,41.96569281,-87.64860928
146,41.97526494,-87.65168846
146,41.89809659,-87.62397051
146,41.89947813,-87.62402415
146,41.89167566,-87.62404561
146,41.89017815,-87.62398124
146,41.8948343,-87.62412608
146,41.89322505,-87.6240778
146,41.88669979,-87.62441576
146,41.86756504,-87.62429237
146,41.86753548,-87.62732327
146,41.94037158,-87.63950586
146,41.86504266,-87.61453986
146,41.86648084,-87.61054873
146,41.86616125,-87.60786653
146,41.86641692,-87.61359572
146,41.86915736,-87.62735009
146,41.87093431,-87.62740229
146,41.87940301,-87.62766659
146,41.87294265,-87.62745309
146,41.87488954,-87.6275593
146,41.88563348,-87.62788117
146,41.88184335,-87.62775242
146,41.88435948,-87.62783825
146,41.87687071,-87.62760758
146,41.96022807,-87.64680147
146,41.96648257,-87.64892578
146,41.9781363,-87.65908599
146,41.97816821,-87.65633404
146,41.97640154,-87.65227318
146,41.97635368,-87.65474617
146,41.94858702,-87.64347017
146,41.9475776,-87.64289618
146,41.94662004,-87.64233291
146,41.95208195,-87.6450634
146,41.94467694,-87.64128685
146,41.9435717,-87.64068604
146,41.94594575,-87.6419574
146,41.95313917,-87.64505804
146,41.95025073,-87.64447868
146,41.9403636,-87.63959169
146,41.97175533,-87.65051901
146,41.97353808,-87.6511091
146,41.95562457,-87.6455462
146,41.95863643,-87.64654934
146,41.95764712,-87.64630258
146,41.97019588,-87.64998257
146,41.95422031,-87.64522433
146,41.96931444,-87.64974117
146,41.96720849,-87.64912963
146,41.97260882,-87.65080869
146,41.96203907,-87.64691949
146,41.96556517,-87.64866829
146,41.97481429,-87.65158653
146,41.89941025,-87.62424409
146,41.89435113,-87.62436211
146,41.89013821,-87.62424946
146,41.89113656,-87.62429774
146,41.89271791,-87.62433529
146,41.89778914,-87.62423337
146,41.89583257,-87.62437284
146,41.86735172,-87.62324631
146,41.86731177,-87.62716019
146,41.97799274,-87.6550734
146,41.86478299,-87.61582732
146,41.86613333,-87.60976
146,41.86616125,-87.60786653
146,41.86608534,-87.61297882
146,41.86904151,-87.62758076
146,41.87021595,-87.62761295
146,41.87497741,-87.62764513
146,41.87832061,-87.6277256
146,41.88591703,-87.62804747
146,41.8810166,-87.62781143
146,41.8718857,-87.62764513
146,41.87698255,-87.62769341
146,41.88348723,-87.62790906
146,41.88835313,-87.62505412
146,41.88735075,-87.62634695
147,41.87590969,-87.62405419
147,41.8757643,-87.6258105
147,41.87490791,-87.6235714
147,41.97645737,-87.65256286
147,42.01926228,-87.66624749
147,41.89809659,-87.62397051
147,41.89947813,-87.62402415
147,41.89167566,-87.62404561
147,41.89017815,-87.62398124
147,41.8948343,-87.62412608
147,41.89322505,-87.6240778
147,41.88468697,-87.62435138
147,41.88669979,-87.62441576
147,42.01773987,-87.67297983
147,42.0180866,-87.67093599
147,42.01905504,-87.66897261
147,42.01719386,-87.672894
147,41.98752315,-87.65526116
147,42.00022549,-87.66068459
147,41.98008636,-87.65504658
147,41.97818815,-87.65498757
147,42.01796205,-87.6655823
147,41.99816442,-87.66042709
147,41.98358355,-87.65514851
147,41.98180507,-87.65511096
147,42.01406918,-87.66410708
147,42.01162593,-87.66282499
147,42.00689858,-87.66122103
147,41.97662088,-87.65496075
147,41.99251907,-87.65540063
147,41.99479959,-87.65551329
147,42.01059359,-87.66247094
147,41.98540186,-87.65520751
147,42.0162772,-87.66510487
147,41.99826807,-87.65697777
147,42.0016965,-87.66073287
147,42.00934999,-87.66206861
147,42.00814622,-87.66163409
147,42.00389697,-87.66079187
147,42.00583827,-87.66090989
147,41.99662954,-87.65556693
147,42.01518117,-87.66473472
147,41.99027035,-87.65534163
147,42.01291333,-87.66348481
147,41.99825611,-87.65835106
147,41.87940301,-87.62766659
147,41.88184335,-87.62775242
147,41.87687071,-87.62760758
147,41.87314397,-87.62356818
147,41.87490791,-87.6235714
147,41.97640154,-87.65227318
147,41.97635368,-87.65474617
147,42.01934199,-87.67059267
147,42.01933003,-87.66933739
147,42.01919852,-87.66624749
147,41.89941025,-87.62424409
147,41.89435113,-87.62436211
147,41.87457398,-87.62435675
147,41.89013821,-87.62424946
147,41.89113656,-87.62429774
147,41.87842845,-87.62444794
147,41.88519577,-87.62465286
147,41.8812163,-87.62452304
147,41.89271791,-87.62433529
147,41.89778914,-87.62423337
147,41.88693541,-87.62465179
147,41.89583257,-87.62437284
147,41.87627557,-87.62440503
147,41.88360785,-87.62465179
147,42.01773987,-87.67297983
147,41.98745536,-87.65535772
147,42.00018562,-87.66077042
147,41.97980323,-87.65512168
147,41.97799274,-87.6550734
147,42.01802682,-87.66568422
147,41.99816442,-87.66042709
147,41.98348785,-87.65523434
147,41.98169342,-87.65519142
147,42.01377026,-87.66403735
147,42.01143859,-87.66285717
147,42.00655179,-87.66127467
147,41.99218416,-87.65548646
147,41.99442483,-87.65557766
147,42.01021095,-87.66247094
147,41.98533407,-87.65529335
147,42.01583082,-87.66507268
147,41.99820428,-87.65688658
147,42.00142143,-87.66080797
147,42.00903111,-87.66209006
147,42.00776754,-87.66166091
147,42.00334287,-87.66087234
147,42.00538783,-87.66092598
147,41.99623086,-87.6556313
147,42.01488225,-87.66465962
147,41.98994739,-87.65542746
147,42.01274992,-87.66345799
147,41.99819232,-87.65850127
205,42.06253623,-87.76154637
205,42.05676515,-87.70184577
205,42.02294861,-87.67721236
205,42.04623726,-87.67969608
205,42.04136508,-87.68059731
205,42.0376599,-87.68016279
205,42.04278733,-87.68058121
205,42.03940495,-87.68047392
205,42.03222525,-87.67907381
205,42.04412988,-87.68055439
205,42.03402622,-87.67943323
205,42.02743966,-87.67827988
205,42.04850789,-87.69036055
205,42.04844416,-87.68349946
205,42.04776298,-87.67915428
205,42.04834855,-87.69883096
205,42.04840432,-87.69513488
205,42.04846806,-87.68559158
205,42.04848001,-87.68894434
205,42.04844814,-87.68199742
205,42.04854773,-87.69210398
205,42.01804674,-87.67579615
205,42.01919453,-87.67626822
205,42.05553042,-87.72734284
205,42.05884822,-87.72731066
205,42.05211684,-87.69895434
205,42.051842,-87.69895971
205,42.05548262,-87.69885778
205,42.05204514,-87.70022035
205,42.05199336,-87.70370185
205,42.05193361,-87.70623386
205,42.05533126,-87.71787465
205,42.05523567,-87.72763252
205,42.05283781,-87.71021426
205,42.05517592,-87.74026036
205,42.05529541,-87.72280455
205,42.05523567,-87.73111403
205,42.05521177,-87.73839891
205,42.05517194,-87.74214327
205,42.05518787,-87.74461091
205,42.0552038,-87.74966955
205,42.05521575,-87.7512145
205,42.05527948,-87.71561623
205,42.05521974,-87.73602784
205,42.05517592,-87.74666548
205,42.0552516,-87.72524536
205,42.05522372,-87.73369968
205,42.05893982,-87.71788538
205,42.05900355,-87.71307886
205,42.05916684,-87.7021569
205,42.05906727,-87.70823479
205,42.05892389,-87.72196233
205,42.06080775,-87.75076389
205,42.05951335,-87.75041521
205,42.06243666,-87.75787711
205,42.06239684,-87.75158465
205,42.0632969,-87.76748478
205,42.0625203,-87.76065052
